SEMANA;Fecha;Tipo Transferencia;Origen;Destino;Division; BULTOS; UNIDADES; BULTOS; UNIDADES
16;15/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TALANGA ;DS INTERIOR;1;30;;
16;15/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TALANGA ;DS ROPA;5;394;;
16;15/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TRINIDAD;DS INTERIOR;1;23;;
16;15/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TRINIDAD;DS ROPA;2;34;;
16;15/4/2026;SEGUNDA;BODEGA DANILOS ;LEPAERA-DS;DS HOGAR;1;38;;
16;15/4/2026;SEGUNDA;BODEGA DANILOS ;LEPAERA-DS;DS INTERIOR;2;114;;
16;15/4/2026;SEGUNDA;BODEGA DANILOS ;LEPAERA-DS;DS ROPA;2;78;;
16;15/4/2026;SEGUNDA;BODEGA DANILOS ;MEGACARPA EL PROGRESO-DS;DS INTERIOR;3;173;;
16;15/4/2026;SEGUNDA;BODEGA DANILOS ;MEGACARPA EL PROGRESO-DS;DS ROPA;2;150;;
16;15/4/2026;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS INTERIOR;1;100;;
16;15/4/2026;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS ROPA;2;62;;
16;15/4/2026;SEGUNDA;BODEGA DANILOS ;RIO LINDO, LA  VITRINA;DS HOGAR;1;40;;
16;15/4/2026;SEGUNDA;BODEGA DANILOS ;RIO LINDO, LA  VITRINA;DS INTERIOR;1;100;;
16;15/4/2026;SEGUNDA;BODEGA DANILOS ;SAN FRANCISCO-DS;DS HOGAR;1;14;;
16;15/4/2026;SEGUNDA;BODEGA DANILOS ;SAN FRANCISCO-DS;DS INTERIOR;1;30;;
16;15/4/2026;SEGUNDA;BODEGA DANILOS ;SAN MARCOS OCOTEPEQUE, LA VITR;DS INTERIOR;2;125;;
16;15/4/2026;SEGUNDA;BODEGA DANILOS ;SANTA RITA, COPAN -DS;DS ROPA;2;38;;
16;15/4/2026;SEGUNDA;BODEGA DANILOS ;SONAGUERA-DS;DS HOGAR;5;32;;
16;15/4/2026;SEGUNDA;BODEGA DANILOS ;SONAGUERA-DS;DS ROPA;1;21;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC CHOLOMA;ACCESORIOS;1;27;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC CHOLOMA;CALZADO;4;54;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC CHOLOMA;CALZADO PLASTICO;3;215;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC CHOLOMA;GOLOSINAS;2;516;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC CHOLOMA;HOGAR;5;72;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC CHOLOMA;INTERIOR DETALLE;1;154;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC CHOLOMA;ROPA;3;106;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC CHOLOMA;SUPERMERCADO;2;168;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC MAYOREO CHOLOMA;HOGAR;46;1,048;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC MAYOREO CHOLOMA;INTERIOR DETALLE;3;1,464;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC SAN MARCOS, OCOTEPEQUE;ACCESORIOS;0;450;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC SAN MARCOS, OCOTEPEQUE;BELLEZA;0;6;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC SAN MARCOS, OCOTEPEQUE;CALZADO;7;126;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC SAN MARCOS, OCOTEPEQUE;CUIDADO PERSONAL;5;90;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC SAN MARCOS, OCOTEPEQUE;HOGAR;4;20;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC SAN MARCOS, OCOTEPEQUE;JUGUETERIA;1;99;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC SAN MARCOS, OCOTEPEQUE;ROPA;3;105;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC SAN MARCOS, OCOTEPEQUE;TECNOLOGIA;1;57;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC TOCOA MAYOREO;CALZADO PLASTICO;2;264;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC TOCOA MAYOREO;CUIDADO PERSONAL;3;54;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC-CUCUYAGUA;BELLEZA;1;336;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC-CUCUYAGUA;CALZADO;6;78;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC-CUCUYAGUA;CUIDADO PERSONAL;12;198;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC-CUCUYAGUA;HOGAR;3;8;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC-CUCUYAGUA;ROPA;1;29;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC-TOCOA #1;ACCESORIOS;3;399;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC-TOCOA #1;BEBE;1;151;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC-TOCOA #1;BELLEZA;2;402;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC-TOCOA #1;CALZADO;10;186;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC-TOCOA #1;HOGAR;5;70;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC-TOCOA #1;INTERIOR DETALLE;2;45;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC-TOCOA #1;PACER;3;313;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;AEC-TOCOA #1;ROPA;1;36;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CAMPAMENTO-AEC;BELLEZA;1;216;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CAMPAMENTO-AEC;CALZADO;2;36;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CAMPAMENTO-AEC;CUIDADO PERSONAL;1;18;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CAMPAMENTO-AEC;DEPORTIVA;1;6;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CAMPAMENTO-AEC;HOGAR;4;18;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CAMPAMENTO-AEC;ROPA;2;72;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CATACAMAS-AEC;ACCESORIOS;2;284;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CATACAMAS-AEC;BELLEZA;1;9;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CATACAMAS-AEC;CALZADO;8;162;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CATACAMAS-AEC;CUIDADO PERSONAL;3;168;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CATACAMAS-AEC;DEPORTIVA;1;18;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CATACAMAS-AEC;HOGAR;7;65;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CATACAMAS-AEC;JUGUETERIA;1;105;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CATACAMAS-AEC;PACER;1;239;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CATACAMAS-AEC;ROPA;7;703;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CEIBA MAYOREO-AEC;HOGAR;17;1,350;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CEIBA MAYOREO-AEC;INTERIOR DETALLE;1;480;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CHOLUTECA-AEC;ACCESORIOS;3;876;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CHOLUTECA-AEC;BEBE;1;138;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CHOLUTECA-AEC;BELLEZA;2;384;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CHOLUTECA-AEC;CALZADO;6;102;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CHOLUTECA-AEC;CUIDADO PERSONAL;1;12;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CHOLUTECA-AEC;HOGAR;7;125;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CHOLUTECA-AEC;INTERIOR DETALLE;1;42;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CHOLUTECA-AEC;PACER;1;232;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CHOLUTECA-AEC;ROPA;1;60;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUA-AEC;ACCESORIOS;1;15;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUA-AEC;BELLEZA;1;336;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUA-AEC;CALZADO;4;54;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUA-AEC;CUIDADO PERSONAL;1;110;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUA-AEC;HOGAR;7;243;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUA-AEC;INTERIOR DETALLE;1;136;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUA-AEC;PACER;1;233;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUA-AEC;ROPA;1;59;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUA-AEC;VERANO;1;3;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUELA-AEC;ACCESORIOS;1;108;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUELA-AEC;BELLEZA;2;231;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUELA-AEC;CALZADO;2;23;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUELA-AEC;CUIDADO PERSONAL;2;112;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUELA-AEC;HOGAR;1;2;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUELA-AEC;JUGUETERIA;1;103;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUELA-AEC;ROPA;2;126;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #1-AEC;ACCESORIOS;1;19;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #1-AEC;BELLEZA;1;3;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #1-AEC;CALZADO;10;198;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #1-AEC;CUIDADO PERSONAL;5;174;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #1-AEC;HOGAR;7;256;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #1-AEC;JUGUETERIA;1;112;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #1-AEC;ROPA;2;193;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #2-AEC;ACCESORIOS;1;12;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #2-AEC;CALZADO;5;84;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #2-AEC;CUIDADO PERSONAL;2;36;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #2-AEC;HOGAR;3;10;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #2-AEC;ROPA;1;54;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;BELLEZA;1;36;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;CALZADO;1;30;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;CALZADO PLASTICO;1;132;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;CUIDADO PERSONAL;7;210;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;HOGAR;5;70;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;INTERIOR DETALLE;1;324;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;EL PARAISO-AEC;ACCESORIOS;2;142;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;EL PARAISO-AEC;BELLEZA;1;9;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;EL PARAISO-AEC;CALZADO;4;54;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;EL PARAISO-AEC;CUIDADO PERSONAL;2;24;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;EL PARAISO-AEC;HOGAR;3;80;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;EL PARAISO-AEC;JUGUETERIA;1;106;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;EL PARAISO-AEC;ROPA;1;54;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;BELLEZA;1;300;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;CALZADO;11;156;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;CUIDADO PERSONAL;1;24;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;DEPORTIVA;1;24;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;GOLOSINAS;1;216;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;HOGAR;4;311;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;INTERIOR DETALLE;1;294;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;PACER;1;232;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;ROPA;3;357;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #1-AEC;ACCESORIOS;1;18;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #1-AEC;CALZADO;8;149;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #1-AEC;CUIDADO PERSONAL;5;93;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #1-AEC;HOGAR;8;148;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #1-AEC;JUGUETERIA;1;104;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #1-AEC;ROPA;2;174;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #2-AEC;ACCESORIOS;1;18;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #2-AEC;CALZADO;4;48;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #2-AEC;CUIDADO PERSONAL;6;187;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #2-AEC;HOGAR;6;87;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #2-AEC;PACER;1;227;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #2-AEC;ROPA;1;30;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GUAIMACA-AEC;CALZADO;3;54;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GUAIMACA-AEC;CUIDADO PERSONAL;6;225;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GUAIMACA-AEC;HOGAR;7;95;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GUAIMACA-AEC;ROPA;2;84;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;INTIBUCA-AEC;BELLEZA;1;432;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;INTIBUCA-AEC;CALZADO;7;120;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;INTIBUCA-AEC;CUIDADO PERSONAL;12;118;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;INTIBUCA-AEC;HOGAR;7;291;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;INTIBUCA-AEC;INTERIOR DETALLE;1;312;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;INTIBUCA-AEC;PACER;1;231;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;INTIBUCA-AEC;ROPA;1;24;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;INTIBUCA-AEC;VERANO;1;3;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;JESUS DE OTORO-AEC;ACCESORIOS;1;28;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;JESUS DE OTORO-AEC;CALZADO;7;132;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;JESUS DE OTORO-AEC;CALZADO PLASTICO;1;144;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;JESUS DE OTORO-AEC;CUIDADO PERSONAL;11;114;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;JESUS DE OTORO-AEC;HOGAR;7;119;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;JESUS DE OTORO-AEC;INTERIOR DETALLE;1;224;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;JESUS DE OTORO-AEC;JUGUETERIA;1;100;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;JESUS DE OTORO-AEC;ROPA;2;72;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA CEIBA-AEC;ACCESORIOS;3;1,403;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA CEIBA-AEC;BELLEZA;2;384;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA CEIBA-AEC;CALZADO;5;84;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA CEIBA-AEC;CUIDADO PERSONAL;9;201;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA CEIBA-AEC;HOGAR;6;74;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA CEIBA-AEC;PACER;2;231;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA PAZ-AEC;ACCESORIOS;1;15;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA PAZ-AEC;CALZADO;2;30;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA PAZ-AEC;CUIDADO PERSONAL;1;102;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA PAZ-AEC;HOGAR;7;98;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA PAZ-AEC;INTERIOR DETALLE;1;208;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LAS VEGAS-AEC;ACCESORIOS;1;18;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LAS VEGAS-AEC;CALZADO;1;18;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LAS VEGAS-AEC;CUIDADO PERSONAL;4;135;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LAS VEGAS-AEC;HOGAR;2;205;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MARCALA-AEC;ACCESORIOS;1;15;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MARCALA-AEC;BELLEZA;1;204;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MARCALA-AEC;CALZADO;4;60;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MARCALA-AEC;CUIDADO PERSONAL;5;174;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MARCALA-AEC;HOGAR;8;154;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MARCALA-AEC;INTERIOR DETALLE;1;241;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO COMAYAGUELA AEC;ACCESORIOS;6;267;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO COMAYAGUELA AEC;BEBE;8;375;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO COMAYAGUELA AEC;BELLEZA;1;18;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO COMAYAGUELA AEC;CUIDADO PERSONAL;6;144;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO COMAYAGUELA AEC;DEPORTIVA;1;12;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO COMAYAGUELA AEC;HOGAR;18;516;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO COMAYAGUELA AEC;INTERIOR DETALLE;2;972;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO COMAYAGUELA AEC;ROPA;6;552;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO OLANCHITO-AEC;HOGAR;1;300;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PLAZA DEL SOL 2-AEC;ACCESORIOS;2;16;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PLAZA DEL SOL 2-AEC;CALZADO;1;12;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PLAZA DEL SOL 2-AEC;CALZADO PLASTICO;2;300;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PLAZA DEL SOL 2-AEC;CUIDADO PERSONAL;15;210;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PLAZA DEL SOL 2-AEC;ROPA;1;144;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PROGRESO #2-AEC;CALZADO PLASTICO;1;156;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PROGRESO #2-AEC;CUIDADO PERSONAL;3;54;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PROGRESO #2-AEC;HOGAR;1;5;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PROGRESO #2-AEC;ROPA;1;12;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS DANDY-AEC;ACCESORIOS;2;144;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS DANDY-AEC;BELLEZA;10;4,800;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS DANDY-AEC;CUIDADO PERSONAL;29;420;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS DANDY-AEC;HOGAR;34;2,104;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS DANDY-AEC;INTERIOR DETALLE;27;20,200;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS DANDY-AEC;ROPA;1;78;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS-AEC;ACCESORIOS;2;72;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS-AEC;CUIDADO PERSONAL;15;60;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS-AEC;DEPORTIVA;1;12;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS-AEC;HOGAR;1;300;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS-AEC;ROPA;5;558;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;BELLEZA;1;66;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;CALZADO;5;78;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;CALZADO PLASTICO;1;138;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;CUIDADO PERSONAL;1;24;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;ESCOLAR;1;12;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;HOGAR;3;307;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;INTERIOR DETALLE;1;356;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;PACER;1;232;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #1-AEC;CALZADO;3;42;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #1-AEC;CUIDADO PERSONAL;3;131;;
16;15/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #1-AEC;HOGAR;6;18;;
